RUN	dechates6a2.DechatTestSimulation	dechattestsimulation	1556280129301	 	3.1.1
REQUEST	5		cam-camera-record-video-film-movie-round-512.png	1556280132462	1556280142580	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn0.iconfinder.com/185.172.150.128:443
REQUEST	25		css?family=Allerta Stencil	1556280132403	1556280142581	KO	i.n.c.ConnectTimeoutException: connection timed out: fonts.googleapis.com/172.217.168.170:443
REQUEST	45		cam-camera-record-video-film-movie-round-512.png	1556280132403	1556280142582	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn0.iconfinder.com/185.172.150.128:443
REQUEST	16		rwi-12-512.png	1556280132459	1556280142589	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn1.iconfinder.com/185.172.150.128:443
REQUEST	18		cam-camera-record-video-film-movie-round-512.png	1556280132399	1556280142590	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn0.iconfinder.com/185.172.150.128:443
REQUEST	33		css?family=Allerta Stencil	1556280132481	1556280142608	KO	i.n.c.ConnectTimeoutException: connection timed out: fonts.googleapis.com/172.217.168.170:443
REQUEST	18		sing.gif	1556280142443	1556280142635	OK	 
REQUEST	46		cam-camera-record-video-film-movie-round-512.png	1556280132432	1556280142603	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn0.iconfinder.com/185.172.150.128:443
REQUEST	88		css?family=Allerta Stencil	1556280132487	1556280142622	KO	i.n.c.ConnectTimeoutException: connection timed out: fonts.googleapis.com/172.217.168.170:443
REQUEST	55		css?family=Allerta Stencil	1556280132483	1556280142606	KO	i.n.c.ConnectTimeoutException: connection timed out: fonts.googleapis.com/172.217.168.170:443
REQUEST	28		css?family=Allerta Stencil	1556280132419	1556280142607	KO	i.n.c.ConnectTimeoutException: connection timed out: fonts.googleapis.com/172.217.168.170:443
REQUEST	54		css?family=Allerta Stencil	1556280132419	1556280142615	KO	i.n.c.ConnectTimeoutException: connection timed out: fonts.googleapis.com/172.217.168.170:443
REQUEST	52		css?family=Allerta Stencil	1556280132431	1556280142616	KO	i.n.c.ConnectTimeoutException: connection timed out: fonts.googleapis.com/172.217.168.170:443
REQUEST	75		rwi-12-512.png	1556280132461	1556280142617	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn1.iconfinder.com/185.172.150.128:443
REQUEST	51		css?family=Allerta Stencil	1556280132408	1556280142618	KO	i.n.c.ConnectTimeoutException: connection timed out: fonts.googleapis.com/172.217.168.170:443
REQUEST	63		css?family=Allerta Stencil	1556280132404	1556280142619	KO	i.n.c.ConnectTimeoutException: connection timed out: fonts.googleapis.com/172.217.168.170:443
REQUEST	58		css?family=Allerta Stencil	1556280132435	1556280142620	KO	i.n.c.ConnectTimeoutException: connection timed out: fonts.googleapis.com/172.217.168.170:443
REQUEST	21		css?family=Allerta Stencil	1556280132466	1556280142621	KO	i.n.c.ConnectTimeoutException: connection timed out: fonts.googleapis.com/172.217.168.170:443
REQUEST	25		rwi-12-512.png	1556280132403	1556280142622	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn1.iconfinder.com/185.172.150.128:443
REQUEST	61		css?family=Allerta Stencil	1556280132407	1556280142623	KO	i.n.c.ConnectTimeoutException: connection timed out: fonts.googleapis.com/172.217.168.170:443
REQUEST	16		cam-camera-record-video-film-movie-round-512.png	1556280132460	1556280142632	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn0.iconfinder.com/185.172.150.128:443
REQUEST	33		rwi-12-512.png	1556280132481	1556280142634	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn1.iconfinder.com/185.172.150.128:443
REQUEST	2		css?family=Allerta Stencil	1556280132488	1556280142636	KO	i.n.c.ConnectTimeoutException: connection timed out: fonts.googleapis.com/172.217.168.170:443
REQUEST	88		rwi-12-512.png	1556280132487	1556280142648	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn1.iconfinder.com/185.172.150.128:443
REQUEST	55		cam-camera-record-video-film-movie-round-512.png	1556280132484	1556280142654	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn0.iconfinder.com/185.172.150.128:443
REQUEST	28		rwi-12-512.png	1556280132419	1556280142654	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn1.iconfinder.com/185.172.150.128:443
REQUEST	54		rwi-12-512.png	1556280132429	1556280142657	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn1.iconfinder.com/185.172.150.128:443
REQUEST	52		rwi-12-512.png	1556280132432	1556280142657	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn1.iconfinder.com/185.172.150.128:443
REQUEST	75		cam-camera-record-video-film-movie-round-512.png	1556280132462	1556280142659	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn0.iconfinder.com/185.172.150.128:443
REQUEST	51		rwi-12-512.png	1556280132408	1556280142659	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn1.iconfinder.com/185.172.150.128:443
REQUEST	63		rwi-12-512.png	1556280132405	1556280142660	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn1.iconfinder.com/185.172.150.128:443
REQUEST	58		rwi-12-512.png	1556280132435	1556280142667	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn1.iconfinder.com/185.172.150.128:443
REQUEST	21		rwi-12-512.png	1556280132466	1556280142668	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn1.iconfinder.com/185.172.150.128:443
REQUEST	25		cam-camera-record-video-film-movie-round-512.png	1556280132404	1556280142669	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn0.iconfinder.com/185.172.150.128:443
REQUEST	61		rwi-12-512.png	1556280132407	1556280142670	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn1.iconfinder.com/185.172.150.128:443
REQUEST	33		cam-camera-record-video-film-movie-round-512.png	1556280132481	1556280142673	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn0.iconfinder.com/185.172.150.128:443
REQUEST	2		rwi-12-512.png	1556280132489	1556280142681	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn1.iconfinder.com/185.172.150.128:443
REQUEST	88		cam-camera-record-video-film-movie-round-512.png	1556280132488	1556280142687	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn0.iconfinder.com/185.172.150.128:443
REQUEST	28		cam-camera-record-video-film-movie-round-512.png	1556280132419	1556280142688	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn0.iconfinder.com/185.172.150.128:443
REQUEST	71		css?family=Allerta Stencil	1556280132487	1556280142689	KO	i.n.c.ConnectTimeoutException: connection timed out: fonts.googleapis.com/172.217.168.170:443
REQUEST	54		cam-camera-record-video-film-movie-round-512.png	1556280132430	1556280142689	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn0.iconfinder.com/185.172.150.128:443
REQUEST	52		cam-camera-record-video-film-movie-round-512.png	1556280132448	1556280142694	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn0.iconfinder.com/185.172.150.128:443
REQUEST	51		cam-camera-record-video-film-movie-round-512.png	1556280132409	1556280142698	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn0.iconfinder.com/185.172.150.128:443
REQUEST	63		cam-camera-record-video-film-movie-round-512.png	1556280132405	1556280142699	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn0.iconfinder.com/185.172.150.128:443
REQUEST	58		cam-camera-record-video-film-movie-round-512.png	1556280132435	1556280142700	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn0.iconfinder.com/185.172.150.128:443
REQUEST	21		cam-camera-record-video-film-movie-round-512.png	1556280132467	1556280142701	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn0.iconfinder.com/185.172.150.128:443
REQUEST	89		css?family=Allerta Stencil	1556280132413	1556280142701	KO	i.n.c.ConnectTimeoutException: connection timed out: fonts.googleapis.com/172.217.168.170:443
REQUEST	61		cam-camera-record-video-film-movie-round-512.png	1556280132408	1556280142707	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn0.iconfinder.com/185.172.150.128:443
REQUEST	13		smugpepe.gif	1556280142338	1556280142738	OK	 
REQUEST	81		css?family=Allerta Stencil	1556280132492	1556280142714	KO	i.n.c.ConnectTimeoutException: connection timed out: fonts.googleapis.com/172.217.168.170:443
REQUEST	2		cam-camera-record-video-film-movie-round-512.png	1556280132489	1556280142719	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn0.iconfinder.com/185.172.150.128:443
REQUEST	8		css?family=Allerta Stencil	1556280132492	1556280142724	KO	i.n.c.ConnectTimeoutException: connection timed out: fonts.googleapis.com/172.217.168.170:443
REQUEST	60		css?family=Allerta Stencil	1556280132425	1556280142725	KO	i.n.c.ConnectTimeoutException: connection timed out: fonts.googleapis.com/172.217.168.170:443
REQUEST	71		rwi-12-512.png	1556280132488	1556280142725	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn1.iconfinder.com/185.172.150.128:443
REQUEST	70		css?family=Allerta Stencil	1556280132437	1556280142726	KO	i.n.c.ConnectTimeoutException: connection timed out: fonts.googleapis.com/172.217.168.170:443
REQUEST	100		css?family=Allerta Stencil	1556280132454	1556280142732	KO	i.n.c.ConnectTimeoutException: connection timed out: fonts.googleapis.com/172.217.168.170:443
REQUEST	95		css?family=Allerta Stencil	1556280132412	1556280142735	KO	i.n.c.ConnectTimeoutException: connection timed out: fonts.googleapis.com/172.217.168.170:443
REQUEST	67		css?family=Allerta Stencil	1556280132420	1556280142735	KO	i.n.c.ConnectTimeoutException: connection timed out: fonts.googleapis.com/172.217.168.170:443
REQUEST	90		css?family=Allerta Stencil	1556280132442	1556280142735	KO	i.n.c.ConnectTimeoutException: connection timed out: fonts.googleapis.com/172.217.168.170:443
REQUEST	37		css?family=Allerta Stencil	1556280132480	1556280142736	KO	i.n.c.ConnectTimeoutException: connection timed out: fonts.googleapis.com/172.217.168.170:443
REQUEST	89		rwi-12-512.png	1556280132414	1556280142737	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn1.iconfinder.com/185.172.150.128:443
REQUEST	81		rwi-12-512.png	1556280132492	1556280142748	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn1.iconfinder.com/185.172.150.128:443
REQUEST	34		css?family=Allerta Stencil	1556280132493	1556280142751	KO	i.n.c.ConnectTimeoutException: connection timed out: fonts.googleapis.com/172.217.168.170:443
REQUEST	8		rwi-12-512.png	1556280132496	1556280142757	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn1.iconfinder.com/185.172.150.128:443
REQUEST	60		rwi-12-512.png	1556280132425	1556280142758	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn1.iconfinder.com/185.172.150.128:443
REQUEST	71		cam-camera-record-video-film-movie-round-512.png	1556280132488	1556280142758	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn0.iconfinder.com/185.172.150.128:443
REQUEST	70		rwi-12-512.png	1556280132438	1556280142759	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn1.iconfinder.com/185.172.150.128:443
REQUEST	100		rwi-12-512.png	1556280132455	1556280142764	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn1.iconfinder.com/185.172.150.128:443
REQUEST	95		rwi-12-512.png	1556280132412	1556280142765	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn1.iconfinder.com/185.172.150.128:443
REQUEST	59		aja.gif	1556280135109	1556280142792	OK	 
REQUEST	67		rwi-12-512.png	1556280132420	1556280142770	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn1.iconfinder.com/185.172.150.128:443
REQUEST	90		rwi-12-512.png	1556280132477	1556280142771	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn1.iconfinder.com/185.172.150.128:443
REQUEST	37		rwi-12-512.png	1556280132480	1556280142772	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn1.iconfinder.com/185.172.150.128:443
REQUEST	89		cam-camera-record-video-film-movie-round-512.png	1556280132415	1556280142772	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn0.iconfinder.com/185.172.150.128:443
REQUEST	81		cam-camera-record-video-film-movie-round-512.png	1556280132492	1556280142776	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn0.iconfinder.com/185.172.150.128:443
REQUEST	57		?u=http%3A%2F%2F1d4chan.org%2Fimages%2Fthumb%2F6%2F6f%2FSturnn.JPG%2F300px-Sturnn.JPG&f=1	1556280141932	1556280142804	OK	 
REQUEST	57		coffee.gif	1556280142488	1556280142808	OK	 
REQUEST	34		rwi-12-512.png	1556280132494	1556280142783	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn1.iconfinder.com/185.172.150.128:443
REQUEST	9		?u=http%3A%2F%2F1d4chan.org%2Fimages%2Fthumb%2F6%2F6f%2FSturnn.JPG%2F300px-Sturnn.JPG&f=1	1556280133864	1556280142810	OK	 
REQUEST	8		cam-camera-record-video-film-movie-round-512.png	1556280132496	1556280142787	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn0.iconfinder.com/185.172.150.128:443
REQUEST	60		cam-camera-record-video-film-movie-round-512.png	1556280132426	1556280142788	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn0.iconfinder.com/185.172.150.128:443
REQUEST	76		youwhat.gif	1556280141371	1556280142818	OK	 
REQUEST	44		smugpepe.gif	1556280141161	1556280142818	OK	 
REQUEST	44		yesyes2.gif	1556280142463	1556280142818	OK	 
REQUEST	72		sidra.gif	1556280139498	1556280142818	OK	 
REQUEST	12		dance.gif	1556280135852	1556280142818	OK	 
REQUEST	72		wink.gif	1556280142053	1556280142819	OK	 
REQUEST	70		cam-camera-record-video-film-movie-round-512.png	1556280132438	1556280142788	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn0.iconfinder.com/185.172.150.128:443
REQUEST	39		css?family=Allerta Stencil	1556280132492	1556280142789	KO	i.n.c.ConnectTimeoutException: connection timed out: fonts.googleapis.com/172.217.168.170:443
REQUEST	60		worship.gif	1556280141470	1556280142821	OK	 
REQUEST	100		cam-camera-record-video-film-movie-round-512.png	1556280132455	1556280142790	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn0.iconfinder.com/185.172.150.128:443
REQUEST	95		cam-camera-record-video-film-movie-round-512.png	1556280132412	1556280142790	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn0.iconfinder.com/185.172.150.128:443
REQUEST	4		sidra.gif	1556280136226	1556280142824	OK	 
REQUEST	67		cam-camera-record-video-film-movie-round-512.png	1556280132420	1556280142796	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn0.iconfinder.com/185.172.150.128:443
REQUEST	90		cam-camera-record-video-film-movie-round-512.png	1556280132478	1556280142798	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn0.iconfinder.com/185.172.150.128:443
REQUEST	37		cam-camera-record-video-film-movie-round-512.png	1556280132481	1556280142798	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn0.iconfinder.com/185.172.150.128:443
REQUEST	97		css?family=Allerta Stencil	1556280132499	1556280142804	KO	i.n.c.ConnectTimeoutException: connection timed out: fonts.googleapis.com/172.217.168.170:443
REQUEST	34		cam-camera-record-video-film-movie-round-512.png	1556280132494	1556280142810	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn0.iconfinder.com/185.172.150.128:443
REQUEST	86		css?family=Allerta Stencil	1556280132448	1556280142820	KO	i.n.c.ConnectTimeoutException: connection timed out: fonts.googleapis.com/172.217.168.170:443
REQUEST	39		rwi-12-512.png	1556280132492	1556280142821	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn1.iconfinder.com/185.172.150.128:443
REQUEST	15		css?family=Allerta Stencil	1556280132430	1556280142823	KO	i.n.c.ConnectTimeoutException: connection timed out: fonts.googleapis.com/172.217.168.170:443
REQUEST	19		css?family=Allerta Stencil	1556280132441	1556280142827	KO	i.n.c.ConnectTimeoutException: connection timed out: fonts.googleapis.com/172.217.168.170:443
REQUEST	53		css?family=Allerta Stencil	1556280132485	1556280142830	KO	i.n.c.ConnectTimeoutException: connection timed out: fonts.googleapis.com/172.217.168.170:443
REQUEST	97		rwi-12-512.png	1556280132499	1556280142836	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn1.iconfinder.com/185.172.150.128:443
REQUEST	66		css?family=Allerta Stencil	1556280132499	1556280142839	KO	i.n.c.ConnectTimeoutException: connection timed out: fonts.googleapis.com/172.217.168.170:443
REQUEST	86		rwi-12-512.png	1556280132448	1556280142840	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn1.iconfinder.com/185.172.150.128:443
REQUEST	39		cam-camera-record-video-film-movie-round-512.png	1556280132493	1556280142840	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn0.iconfinder.com/185.172.150.128:443
REQUEST	15		rwi-12-512.png	1556280132431	1556280142842	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn1.iconfinder.com/185.172.150.128:443
REQUEST	19		rwi-12-512.png	1556280132478	1556280142842	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn1.iconfinder.com/185.172.150.128:443
REQUEST	53		rwi-12-512.png	1556280132485	1556280142849	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn1.iconfinder.com/185.172.150.128:443
REQUEST	97		cam-camera-record-video-film-movie-round-512.png	1556280132500	1556280142852	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn0.iconfinder.com/185.172.150.128:443
REQUEST	66		rwi-12-512.png	1556280132499	1556280142854	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn1.iconfinder.com/185.172.150.128:443
REQUEST	86		cam-camera-record-video-film-movie-round-512.png	1556280132448	1556280142855	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn0.iconfinder.com/185.172.150.128:443
REQUEST	15		cam-camera-record-video-film-movie-round-512.png	1556280132431	1556280142862	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn0.iconfinder.com/185.172.150.128:443
REQUEST	17		coffee.gif	1556280142437	1556280142871	OK	 
REQUEST	81		sidra.gif	1556280142438	1556280142872	OK	 
REQUEST	97		sing.gif	1556280142438	1556280142872	OK	 
REQUEST	19		cam-camera-record-video-film-movie-round-512.png	1556280132485	1556280142862	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn0.iconfinder.com/185.172.150.128:443
REQUEST	53		cam-camera-record-video-film-movie-round-512.png	1556280132486	1556280142865	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn0.iconfinder.com/185.172.150.128:443
REQUEST	85		idk.gif	1556280136383	1556280142878	OK	 
REQUEST	83		icon.png	1556280135239	1556280142878	OK	 
REQUEST	5		?u=http%3A%2F%2F1d4chan.org%2Fimages%2Fthumb%2F6%2F6f%2FSturnn.JPG%2F300px-Sturnn.JPG&f=1	1556280132461	1556280142879	OK	 
REQUEST	67		doubt.gif	1556280142492	1556280142879	OK	 
REQUEST	21		smugpepe.gif	1556280142348	1556280142879	OK	 
REQUEST	66		cam-camera-record-video-film-movie-round-512.png	1556280132500	1556280142868	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn0.iconfinder.com/185.172.150.128:443
REQUEST	82		css?family=Allerta Stencil	1556280132504	1556280142881	KO	i.n.c.ConnectTimeoutException: connection timed out: fonts.googleapis.com/172.217.168.170:443
REQUEST	82		rwi-12-512.png	1556280132504	1556280142882	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn1.iconfinder.com/185.172.150.128:443
REQUEST	82		cam-camera-record-video-film-movie-round-512.png	1556280132504	1556280142887	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn0.iconfinder.com/185.172.150.128:443
REQUEST	66		popcorn.gif	1556280141270	1556280142892	OK	 
REQUEST	94		ale.gif	1556280132201	1556280142909	KO	j.n.s.SSLException: handshake timed out
REQUEST	50		aja.gif	1556280132200	1556280142924	KO	j.n.s.SSLException: handshake timed out
REQUEST	29		212328-200.png	1556280132212	1556280142986	KO	j.n.s.SSLException: handshake timed out
REQUEST	38		aja.gif	1556280132195	1556280142986	KO	j.n.s.SSLException: handshake timed out
REQUEST	38		angel.gif	1556280132196	1556280143000	KO	j.n.s.SSLException: handshake timed out
REQUEST	72		angel.gif	1556280132209	1556280143001	KO	j.n.s.SSLException: handshake timed out
REQUEST	41		aja.gif	1556280132201	1556280143035	KO	j.n.s.SSLException: handshake timed out
REQUEST	85		aja.gif	1556280132197	1556280143035	KO	j.n.s.SSLException: handshake timed out
REQUEST	1		ale.gif	1556280132211	1556280143042	KO	j.n.s.SSLException: handshake timed out
REQUEST	13		sniper.gif	1556280142738	1556280143070	OK	 
REQUEST	31		?u=http%3A%2F%2F1d4chan.org%2Fimages%2Fthumb%2F6%2F6f%2FSturnn.JPG%2F300px-Sturnn.JPG&f=1	1556280132397	1556280143087	OK	 
REQUEST	78		popcorn.gif	1556280136651	1556280143087	OK	 
REQUEST	60		?u=http%3A%2F%2F1d4chan.org%2Fimages%2Fthumb%2F6%2F6f%2FSturnn.JPG%2F300px-Sturnn.JPG&f=1	1556280132425	1556280143120	OK	 
REQUEST	4		212328-200.png	1556280132200	1556280143124	KO	j.n.s.SSLException: handshake timed out
REQUEST	29		?u=http%3A%2F%2F1d4chan.org%2Fimages%2Fthumb%2F6%2F6f%2FSturnn.JPG%2F300px-Sturnn.JPG&f=1	1556280132302	1556280143125	KO	j.n.s.SSLException: handshake timed out
REQUEST	1		angry.gif	1556280132212	1556280143136	OK	 
REQUEST	1		awklaugh.gif	1556280132213	1556280143140	OK	 
REQUEST	14		212328-200.png	1556280135060	1556280143140	OK	 
REQUEST	85		212328-200.png	1556280132199	1556280143146	KO	j.n.s.SSLException: handshake timed out
REQUEST	77		css?family=Allerta Stencil	1556280133166	1556280143168	KO	i.n.c.ConnectTimeoutException: connection timed out: fonts.googleapis.com/172.217.168.170:443
REQUEST	44		yesyes3.gif	1556280142818	1556280143172	OK	 
REQUEST	72		worship.gif	1556280142818	1556280143173	OK	 
REQUEST	12		sing.gif	1556280142819	1556280143173	OK	 
REQUEST	72		yesyes2.gif	1556280142819	1556280143174	OK	 
REQUEST	77		rwi-12-512.png	1556280133166	1556280143172	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn1.iconfinder.com/185.172.150.128:443
REQUEST	77		cam-camera-record-video-film-movie-round-512.png	1556280133166	1556280143176	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn0.iconfinder.com/185.172.150.128:443
REQUEST	13		angel.gif	1556280132395	1556280143202	KO	j.n.s.SSLException: handshake timed out
REQUEST	78		sadpepe.gif	1556280143087	1556280143210	OK	 
REQUEST	1		worship.gif	1556280143136	1556280143243	OK	 
REQUEST	1		yesyes2.gif	1556280143140	1556280143251	OK	 
REQUEST	47		css?family=Allerta Stencil	1556280133259	1556280143262	KO	i.n.c.ConnectTimeoutException: connection timed out: fonts.googleapis.com/172.217.168.170:443
REQUEST	47		rwi-12-512.png	1556280133259	1556280143266	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn1.iconfinder.com/185.172.150.128:443
REQUEST	47		cam-camera-record-video-film-movie-round-512.png	1556280133259	1556280143269	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn0.iconfinder.com/185.172.150.128:443
REQUEST	57		D.gif	1556280142808	1556280143275	OK	 
REQUEST	57		awklaugh.gif	1556280141932	1556280143283	OK	 
REQUEST	57		angel.gif	1556280141932	1556280143287	OK	 
REQUEST	57		angry.gif	1556280141932	1556280143287	OK	 
REQUEST	72		youwhat.gif	1556280143173	1556280143294	OK	 
REQUEST	44		srsly.gif	1556280142062	1556280143299	OK	 
REQUEST	44		?u=http%3A%2F%2F1d4chan.org%2Fimages%2Fthumb%2F6%2F6f%2FSturnn.JPG%2F300px-Sturnn.JPG&f=1	1556280132303	1556280143316	OK	 
REQUEST	60		yesyes2.gif	1556280142821	1556280143322	OK	 
REQUEST	3		angel.gif	1556280132195	1556280143348	OK	 
REQUEST	20		css?family=Allerta Stencil	1556280133351	1556280143353	KO	i.n.c.ConnectTimeoutException: connection timed out: fonts.googleapis.com/172.217.168.170:443
REQUEST	1		yesyes3.gif	1556280143243	1556280143364	OK	 
REQUEST	20		rwi-12-512.png	1556280133351	1556280143357	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn1.iconfinder.com/185.172.150.128:443
REQUEST	1		youwhat.gif	1556280143251	1556280143366	OK	 
REQUEST	67		grazy.gif	1556280142618	1556280143366	OK	 
REQUEST	20		cam-camera-record-video-film-movie-round-512.png	1556280133351	1556280143364	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn0.iconfinder.com/185.172.150.128:443
REQUEST	27		aja.gif	1556280136720	1556280143377	OK	 
REQUEST	72		sadpepe.gif	1556280139225	1556280143381	OK	 
REQUEST	65		css?family=Allerta Stencil	1556280133380	1556280143383	KO	i.n.c.ConnectTimeoutException: connection timed out: fonts.googleapis.com/172.217.168.170:443
REQUEST	65		rwi-12-512.png	1556280133380	1556280143385	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn1.iconfinder.com/185.172.150.128:443
REQUEST	57		dance.gif	1556280143275	1556280143392	OK	 
REQUEST	65		cam-camera-record-video-film-movie-round-512.png	1556280133381	1556280143388	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn0.iconfinder.com/185.172.150.128:443
REQUEST	56		sadpepe.gif	1556280142300	1556280143396	OK	 
REQUEST	57		doubt.gif	1556280143283	1556280143396	OK	 
REQUEST	57		grazy.gif	1556280143287	1556280143405	OK	 
REQUEST	57		idk.gif	1556280143287	1556280143406	OK	 
REQUEST	18		aja.gif	1556280132396	1556280143407	OK	 
REQUEST	17		awklaugh.gif	1556280132426	1556280143412	OK	 
REQUEST	57		212328-200.png	1556280141932	1556280143428	OK	 
REQUEST	78		sidra.gif	1556280143210	1556280143439	OK	 
REQUEST	60		yesyes3.gif	1556280143322	1556280143443	OK	 
REQUEST	57		ale.gif	1556280141931	1556280143443	OK	 
REQUEST	87		css?family=Allerta Stencil	1556280133442	1556280143445	KO	i.n.c.ConnectTimeoutException: connection timed out: fonts.googleapis.com/172.217.168.170:443
REQUEST	88		jiji.gif	1556280142621	1556280143450	OK	 
REQUEST	87		rwi-12-512.png	1556280133442	1556280143448	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn1.iconfinder.com/185.172.150.128:443
REQUEST	87		cam-camera-record-video-film-movie-round-512.png	1556280133442	1556280143452	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn0.iconfinder.com/185.172.150.128:443
REQUEST	68		css?family=Allerta Stencil	1556280133453	1556280143455	KO	i.n.c.ConnectTimeoutException: connection timed out: fonts.googleapis.com/172.217.168.170:443
REQUEST	68		rwi-12-512.png	1556280133453	1556280143456	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn1.iconfinder.com/185.172.150.128:443
REQUEST	68		cam-camera-record-video-film-movie-round-512.png	1556280133453	1556280143461	KO	i.n.c.ConnectTimeoutException: connection timed out: cdn0.iconfinder.com/185.172.150.128:443
REQUEST	67		jaja.gif	1556280143366	1556280143471	OK	 
REQUEST	88		lmao.gif	1556280142621	1556280143493	OK	 
REQUEST	18		awklaugh.gif	1556280132397	1556280143494	OK	 
REQUEST	57		jaja.gif	1556280143392	1556280143494	OK	 
REQUEST	21		sniper.gif	1556280142879	1556280143497	OK	 
REQUEST	12		smugpepe.gif	1556280143174	1556280143499	OK	 
REQUEST	57		jiji.gif	1556280143405	1556280143504	OK	 
REQUEST	57		lmao.gif	1556280143406	1556280143507	OK	 
REQUEST	18		srsly.gif	1556280143407	1556280143507	OK	 
REQUEST	17		dance.gif	1556280143412	1556280143512	OK	 
REQUEST	27		ale.gif	1556280136720	1556280143514	OK	 
REQUEST	39		aja.gif	1556280132490	1556280143517	OK	 
REQUEST	52		aja.gif	1556280132409	1556280143520	OK	 
REQUEST	82		angel.gif	1556280132502	1556280143522	OK	 
REQUEST	39		ale.gif	1556280132491	1556280143525	OK	 
REQUEST	82		ale.gif	1556280132502	1556280143527	OK	 
